id	loc	bytes	jp	en	edited_en
192:$51E1	216:$614C	13	ミニマゼモン	Mini Mixermon	
192:$51E8	216:$615A	15	みえざるもの	Invisible Thing	
192:$51EF	216:$616A	11	ワナニンジャ	Trap Chunin	
192:$51F6	216:$6176	10	いやすぎガッパ	Kappa Pest	
192:$51FE	216:$6181	11	ヤギしさい	Goat Pastor	
192:$5204	216:$618D	14	クーワガッター	Striker Scarab	
192:$520C	216:$619C	7	ギャイラス	Gyairas	
192:$5212	216:$61A4	9	タイショウどん	Taishodon	
192:$521A	216:$61AE	10	イカだいおう	Squid Lord	
192:$5221	216:$61B9	8	つえふりぼうず	Boy Mage	
192:$5229	216:$61C2	14	しきべつカズラ	Identify Plant	
192:$5231	216:$61D1	8	みっこくバエ	Fink Fly	
192:$5238	216:$61DA	13	ふきとばボタル	Heaver Beetle	
192:$5240	216:$61E8	13	ワースゴーグラー	Worth Goggler	
192:$5249	216:$61F6	14	ようまかむろ	Sneaky Slasher	
192:$5250	216:$6205	12	こごとせんにん	Scold Hermit	
192:$5258	216:$6212	12	すいみんせんにん	Groggy Genie	
192:$5261	216:$621F	10	壺つりおきな	Pot Angler	
192:$5269	216:$622A	10	キャンベラン	Campbellan	
192:$5270	216:$6235	12	キラーギャザー	Killer Gyaza	
192:$5278	216:$6242	12	フイウッチー	Demon Vassal	
192:$527F	216:$624F	6	ワラビー	Warabi	
192:$5284	216:$6256	10	ギョロつきヘビ	Leer Snake	
192:$528C	216:$6261	13	ねずみおやぶん	Mobster Mouse	
192:$5294	216:$626F	14	チャカシおさる	Derider Monkey	
192:$529C	216:$627E	12	ちゅうチンタラ	Mid Chintala	
192:$52A4	216:$628B	14	パオパおう	Monarch Tusker	
192:$52AA	216:$629A	15	みえざるもの	Invisible Thing	
192:$52B1	216:$62AA	13	グレートチキン	Great Chicken	
192:$52B9	216:$62B8	15	みえざるもの	Invisible Thing	
192:$52C0	216:$62C8	12	あくまこうしゃく	Vampire Duke	
192:$52C9	216:$62D5	8	ダギャダギャン	Dagyagan	
192:$52D1	216:$62DE	8	ざぜんそくぶつ	Zen Monk	
192:$52D9	216:$62E7	12	おびえたしりょう	Fearful Wisp	
192:$52E2	216:$62F4	11	みのせんにん	Haze Hermit	
192:$52E9	216:$6300	15	みえざるもの	Invisible Thing	
192:$52F0	216:$6310	15	みえざるもの	Invisible Thing	
192:$52F7	216:$6320	15	みえざるもの	Invisible Thing	
192:$52FE	216:$6330	15	みえざるもの	Invisible Thing	
192:$5305	216:$6340	15	みえざるもの	Invisible Thing	
192:$530C	216:$6350	15	みえざるもの	Invisible Thing	
192:$5313	216:$6360	15	みえざるもの	Invisible Thing	
192:$531A	216:$6370	10	フウリョクオー	Royal Wind	
192:$5322	216:$637B	15	みえざるもの	Invisible Thing	
192:$5329	216:$638B	4	ンフー	Nfuu	
192:$532D	216:$6390	15	みえざるもの	Invisible Thing	
192:$5334	216:$63A0	15	みえざるもの	Invisible Thing	
192:$533B	216:$63B0	15	みえざるもの	Invisible Thing	
192:$5342	216:$63C0	12	やりすごしツボ	Imprison Pot	
192:$534A	216:$63CD	9	おかっぴき	Detective	
192:$5350	216:$63D7	10	もうけん	Fierce Dog	
192:$5355	216:$63E2	10	店主	Shopkeeper	
192:$535A	216:$63ED	15	みえざるもの	Invisible Thing	
192:$5361	216:$63FD	15	みえざるもの	Invisible Thing	
192:$5368	216:$640D	6	ペケジ	Pekeji	
192:$536C	216:$6414	15	みえざるもの	Invisible Thing	
192:$5373	216:$6424	4	お竜	Oryu	
192:$5377	216:$6429	15	みえざるもの	Invisible Thing	
192:$537E	216:$6439	15	みえざるもの	Invisible Thing	
192:$5385	216:$6449	15	みえざるもの	Invisible Thing	
192:$538C	216:$6459	12	魔城強兵	Strong Guard	
192:$5395	216:$6466	13	邪神のいちぶ	Evil God Part	
192:$539E	216:$6474	9	アオもぐら	Blue Mole	
192:$53A4	216:$647E	14	にせじんめんいわ	Fake Rock Head	
192:$53AD	216:$648D	15	みえざるもの	Invisible Thing	
192:$53B4	216:$649D	15	みえざるもの	Invisible Thing	
192:$53BB	216:$64AD	15	みえざるもの	Invisible Thing	
192:$53C2	216:$64BD	15	みえざるもの	Invisible Thing	
192:$53C9	216:$64CD	15	みえざるもの	Invisible Thing	
192:$53D0	216:$64DD	15	みえざるもの	Invisible Thing	
192:$53D7	216:$64ED	15	みえざるもの	Invisible Thing	
192:$53DE	216:$64FD	15	みえざるもの	Invisible Thing	
192:$53E5	216:$650D	15	みえざるもの	Invisible Thing	
192:$53EC	216:$651D	15	みえざるもの	Invisible Thing	
192:$53F3	216:$652D	15	みえざるもの	Invisible Thing	
192:$53FA	216:$653D	15	みえざるもの	Invisible Thing	
192:$5401	216:$654D	15	みえざるもの	Invisible Thing	
192:$5408	216:$655D	15	みえざるもの	Invisible Thing	
192:$540F	216:$656D	15	みえざるもの	Invisible Thing	
192:$5416	216:$657D	15	みえざるもの	Invisible Thing	
192:$541D	216:$658D	15	みえざるもの	Invisible Thing	
192:$5424	216:$659D	15	みえざるもの	Invisible Thing	
192:$542B	216:$65AD	15	みえざるもの	Invisible Thing	
192:$5432	216:$65BD	15	みえざるもの	Invisible Thing	
192:$5439	216:$65CD	15	みえざるもの	Invisible Thing	
192:$5440	216:$65DD	15	みえざるもの	Invisible Thing	
192:$5447	216:$65ED	15	みえざるもの	Invisible Thing	
192:$544E	216:$65FD	15	みえざるもの	Invisible Thing	
192:$5455	216:$660D	15	みえざるもの	Invisible Thing	
192:$545C	216:$661D	15	みえざるもの	Invisible Thing	
192:$5463	216:$662D	15	みえざるもの	Invisible Thing	
192:$546A	216:$663D	15	みえざるもの	Invisible Thing	
192:$5471	216:$664D	15	みえざるもの	Invisible Thing	
192:$5478	216:$665D	15	みえざるもの	Invisible Thing	
192:$547F	216:$666D	15	みえざるもの	Invisible Thing	
192:$5486	216:$667D	15	みえざるもの	Invisible Thing	
192:$548D	216:$668D	15	みえざるもの	Invisible Thing	
192:$5494	216:$669D	15	みえざるもの	Invisible Thing	
192:$549B	216:$66AD	15	みえざるもの	Invisible Thing	
192:$54A2	216:$66BD	15	みえざるもの	Invisible Thing	
192:$54A9	216:$66CD	15	みえざるもの	Invisible Thing	
192:$54B0	216:$66DD	15	みえざるもの	Invisible Thing	
192:$54B7	216:$66ED	15	みえざるもの	Invisible Thing	
192:$54BE	216:$66FD	15	みえざるもの	Invisible Thing	
192:$54C5	216:$670D	15	みえざるもの	Invisible Thing	
192:$54CC	216:$671D	15	みえざるもの	Invisible Thing	
192:$54D3	216:$672D	15	みえざるもの	Invisible Thing	
192:$54DA	216:$673D	15	みえざるもの	Invisible Thing	
192:$54E1	216:$674D	15	みえざるもの	Invisible Thing	
192:$54E8	216:$675D	15	みえざるもの	Invisible Thing	
192:$54EF	216:$676D	15	みえざるもの	Invisible Thing	
192:$5622	216:$677D	15	みえざるもの	Invisible Thing	
192:$5629	216:$678D	10	どうくつマムル	Cave Mamel	
192:$5631	216:$6798	15	みえざるもの	Invisible Thing	
192:$5638	216:$67A8	8	メガタウロス	Megataur	
192:$563F	216:$67B1	15	みえざるもの	Invisible Thing	
192:$5646	216:$67C1	6	しょうぐん	Shogun	
192:$564C	216:$67C8	12	しょうぐんゾンビ	Ghost Shogun	
192:$5655	216:$67D5	11	とびぴーたん	Leaping Egg	
192:$565C	216:$67E1	10	ベルトーベン	Bellthoven	
192:$5663	216:$67EC	13	スルードラゴン	Tunnel Dragon	
192:$566B	216:$67FA	10	パコレプキング	Pumpanshee	
192:$5673	216:$6805	11	イッテツせんしゃ	Ornery Tank	
192:$567C	216:$6811	13	にぎりもとじめ	Nigiri Master	
192:$5684	216:$681F	9	ノロージョのはは	Curse Mom	
192:$568D	216:$6829	11	ハイパーゲイズ	Hyper Gazer	
192:$5695	216:$6835	12	かいめつイノシシ	Wrecker Boar	
192:$569E	216:$6842	15	みえざるもの	Invisible Thing	
192:$56A5	216:$6852	4	オドロ	Ooze	
192:$56A9	216:$6857	6	デブートン	Porkon	
192:$56AF	216:$685E	10	アークドラゴン	Archdragon	
192:$56B7	216:$6869	14	チタンアーマー	Titanium Armor	
192:$56BF	216:$6878	11	しにがみ	Grim Reaper	
192:$56C4	216:$6884	11	ワルガマゴン	Bad Froggon	
192:$56CB	216:$6890	7	ねむりダイコン	Dozikon	
192:$56D3	216:$6898	8	ヒャクメまじん	Hawkulus	
192:$56DB	216:$68A1	14	こんすいどうし	Slumber Wizard	
192:$56E3	216:$68B0	13	ゴットドファーザ	Mob Zalokleft	
192:$56EC	216:$68BE	10	がぶのみムシ	Gulp Leech	
192:$56F3	216:$68C9	13	たんたんタヌキ	Crafty Tanuki	
192:$56FB	216:$68D7	12	メチルサタン	Mirage Devil	
192:$5702	216:$68E4	11	しょうぐんアリ	General Ant	
192:$570A	216:$68F0	12	ガイコツまおう	Skull Wraith	
192:$5712	216:$68FD	10	デーモンズロック	Demon Rock	
192:$571B	216:$6908	13	かんてらフグ	Beacon Puffer	
192:$5722	216:$6916	11	だいふんかウニ	Fulminachin	
192:$572A	216:$6922	11	イヌワシてんぐ	Eagle Tengu	
192:$5732	216:$692E	9	ベアボーグ	Bear Borg	
192:$5738	216:$6938	8	ギガヘッド	Gigahead	
192:$573E	216:$6941	14	デビルカンガルー	Devil Kangaroo	
192:$5747	216:$6950	13	ミニマゼゴン	Mini Mixergon	
192:$574E	216:$695E	15	みえざるもの	Invisible Thing	
192:$5755	216:$696E	10	ワナニンニン	Trap Jonin	
192:$575C	216:$6979	12	たまらんガッパ	Vexing Kappa	
192:$5764	216:$6986	12	ガゼルきょうこう	Gazelle Pope	
192:$576D	216:$6993	13	ノコギガッター	Kicker Scarab	
192:$5775	216:$69A1	8	ギャンドラー	Gyandora	
192:$577C	216:$69AA	11	トノサマどん	Tonosamadon	
192:$5783	216:$69B6	13	イカエンペラー	Squid Emperor	
192:$578B	216:$69C4	9	つえふりワルガキ	Brat Mage	
192:$5794	216:$69CE	14	しゅくふくカズラ	Blessing Plant	
192:$579D	216:$69DD	8	たれこみバエ	Nark Fly	
192:$57A4	216:$69E6	14	はねとばカブト	Slinger Beetle	
192:$57AC	216:$69F5	13	グレンゴーグラー	Glenn Goggler	
192:$57B5	216:$6A03	14	あんこくかむろ	Shadow Slasher	
192:$57BD	216:$6A12	11	みかわしせんにん	Spry Hermit	
192:$57C6	216:$6A1E	12	おだぶつせんにん	Sleepy Genie	
192:$57CF	216:$6A2B	10	壺つりちょうろう	Pot Giller	
192:$57D9	216:$6A36	10	グロバラン	Blackbelly	
192:$57DF	216:$6A41	10	ヘルギャザー	Hell Gyaza	
192:$57E6	216:$6A4C	12	ミダレウッチー	Sable Vassal	
192:$57EE	216:$6A59	6	タカビー	Takabi	
192:$57F3	216:$6A60	10	ガンたれヘビ	Ogle Snake	
192:$57FA	216:$6A6B	13	ねずみくろまく	Skipper Mouse	
192:$5802	216:$6A79	13	ミクダシおさる	Mocker Monkey	
192:$580A	216:$6A87	12	おおチンタラ	Big Chintala	
192:$5811	216:$6A94	14	パオパおーン	Emperor Tusker	
192:$5818	216:$6AA3	15	みえざるもの	Invisible Thing	
192:$581F	216:$6AB3	15	みえざるもの	Invisible Thing	
192:$5826	216:$6AC3	15	みえざるもの	Invisible Thing	
192:$582D	216:$6AD3	14	あくまぼうくん	Vampire Tyrant	
192:$5835	216:$6AE2	11	ダギャギャギャン	Dagyagyagan	
192:$583E	216:$6AEE	10	ざぜんにゅうどう	Zen Priest	
192:$5847	216:$6AF9	12	なげきあくりょう	Wailing Wisp	
192:$5850	216:$6B06	11	かすみせんにん	Mist Hermit	
192:$5858	216:$6B12	15	みえざるもの	Invisible Thing	
192:$585F	216:$6B22	15	みえざるもの	Invisible Thing	
192:$5866	216:$6B32	15	みえざるもの	Invisible Thing	
192:$586D	216:$6B42	15	みえざるもの	Invisible Thing	
192:$5874	216:$6B52	15	みえざるもの	Invisible Thing	
192:$587B	216:$6B62	15	みえざるもの	Invisible Thing	
192:$5882	216:$6B72	15	みえざるもの	Invisible Thing	
192:$5889	216:$6B82	11	スイリョッカー	Hydro Rover	
192:$5891	216:$6B8E	15	みえざるもの	Invisible Thing	
192:$5898	216:$6B9E	4	ンフー	Nfuu	
192:$589C	216:$6BA3	15	みえざるもの	Invisible Thing	
192:$58A3	216:$6BB3	15	みえざるもの	Invisible Thing	
192:$58AA	216:$6BC3	15	みえざるもの	Invisible Thing	
192:$58B1	216:$6BD3	12	やりすごしツボ	Imprison Pot	
192:$58B9	216:$6BE0	5	じゅってもち	Jitte	
192:$58C0	216:$6BE6	11	とうけん	Fighter Dog	
192:$58C5	216:$6BF2	10	店主	Shopkeeper	
192:$58CA	216:$6BFD	15	みえざるもの	Invisible Thing	
192:$58D1	216:$6C0D	15	みえざるもの	Invisible Thing	
192:$58D8	216:$6C1D	6	ペケジ	Pekeji	
192:$58DC	216:$6C24	15	みえざるもの	Invisible Thing	
192:$58E3	216:$6C34	4	お竜	Oryu	
192:$58E7	216:$6C39	15	みえざるもの	Invisible Thing	
192:$58EE	216:$6C49	15	みえざるもの	Invisible Thing	
192:$58F5	216:$6C59	15	みえざるもの	Invisible Thing	
192:$58FC	216:$6C69	12	魔城竜兵	Dragon Guard	
192:$5905	216:$6C76	13	邪神のいちぶ	Evil God Part	
192:$590E	216:$6C84	15	みえざるもの	Invisible Thing	
192:$5915	216:$6C94	14	にせじんめんいわ	Fake Rock Head	
192:$591E	216:$6CA3	15	みえざるもの	Invisible Thing	
192:$5925	216:$6CB3	15	みえざるもの	Invisible Thing	
192:$592C	216:$6CC3	15	みえざるもの	Invisible Thing	
192:$5933	216:$6CD3	15	みえざるもの	Invisible Thing	
192:$593A	216:$6CE3	15	みえざるもの	Invisible Thing	
192:$5941	216:$6CF3	15	みえざるもの	Invisible Thing	
192:$5948	216:$6D03	15	みえざるもの	Invisible Thing	
192:$594F	216:$6D13	15	みえざるもの	Invisible Thing	
192:$5956	216:$6D23	15	みえざるもの	Invisible Thing	
192:$595D	216:$6D33	15	みえざるもの	Invisible Thing	
192:$5964	216:$6D43	15	みえざるもの	Invisible Thing	
192:$596B	216:$6D53	15	みえざるもの	Invisible Thing	
192:$5972	216:$6D63	15	みえざるもの	Invisible Thing	
192:$5979	216:$6D73	15	みえざるもの	Invisible Thing	
192:$5980	216:$6D83	15	みえざるもの	Invisible Thing	
192:$5987	216:$6D93	15	みえざるもの	Invisible Thing	
192:$598E	216:$6DA3	15	みえざるもの	Invisible Thing	
192:$5995	216:$6DB3	15	みえざるもの	Invisible Thing	
192:$599C	216:$6DC3	15	みえざるもの	Invisible Thing	
192:$59A3	216:$6DD3	15	みえざるもの	Invisible Thing	
192:$59AA	216:$6DE3	15	みえざるもの	Invisible Thing	
192:$59B1	216:$6DF3	15	みえざるもの	Invisible Thing	
192:$59B8	216:$6E03	15	みえざるもの	Invisible Thing	
192:$59BF	216:$6E13	15	みえざるもの	Invisible Thing	
192:$59C6	216:$6E23	15	みえざるもの	Invisible Thing	
192:$59CD	216:$6E33	15	みえざるもの	Invisible Thing	
192:$59D4	216:$6E43	15	みえざるもの	Invisible Thing	
192:$59DB	216:$6E53	15	みえざるもの	Invisible Thing	
192:$59E2	216:$6E63	15	みえざるもの	Invisible Thing	
192:$59E9	216:$6E73	15	みえざるもの	Invisible Thing	
192:$59F0	216:$6E83	15	みえざるもの	Invisible Thing	
192:$59F7	216:$6E93	15	みえざるもの	Invisible Thing	
192:$59FE	216:$6EA3	15	みえざるもの	Invisible Thing	
192:$5A05	216:$6EB3	15	みえざるもの	Invisible Thing	
192:$5A0C	216:$6EC3	15	みえざるもの	Invisible Thing	
192:$5A13	216:$6ED3	15	みえざるもの	Invisible Thing	
192:$5A1A	216:$6EE3	15	みえざるもの	Invisible Thing	
192:$5A21	216:$6EF3	15	みえざるもの	Invisible Thing	
192:$5A28	216:$6F03	15	みえざるもの	Invisible Thing	
192:$5A2F	216:$6F13	15	みえざるもの	Invisible Thing	
192:$5A36	216:$6F23	15	みえざるもの	Invisible Thing	
192:$5A3D	216:$6F33	15	みえざるもの	Invisible Thing	
192:$5A44	216:$6F43	15	みえざるもの	Invisible Thing	
192:$5A4B	216:$6F53	15	みえざるもの	Invisible Thing	
192:$5A52	216:$6F63	15	みえざるもの	Invisible Thing	
192:$5A59	216:$6F73	15	みえざるもの	Invisible Thing	
192:$5A60	216:$6F83	15	みえざるもの	Invisible Thing	
192:$5C17	216:$6F93	8	おまもり	Talisman	
192:$5C1C	216:$6F9C	4	こんぼう	Club	
192:$5C21	216:$6FA1	12	有{F174=明}の太刀	Bronze Sword	
192:$5C2B	216:$6FAE	6	カタナ	Katana	
192:$5C2F	216:$6FB5	9	どうたぬき	Doutanuki	
192:$5C35	216:$6FBF	12	ドラゴンキラー	Dragonkiller	
192:$5C3D	216:$6FCC	12	剛剣マンジカブラ	Manji Kabura	
192:$5C48	216:$6FD9	19	じょうぶつのカマ	Sickle of Salvation	
192:$5C51	216:$6FED	7	つるはし	Pickaxe	
192:$5C56	216:$6FF5	11	サトリのつるはし	Wonder Pick	
192:$5C5F	216:$7001	14	必中の剣	Accurate Sword	
192:$5C67	216:$7010	19	ミノタウロスの斧	Axe of the Minotaur	
192:$5C71	216:$7024	11	妖刀かまいたち	Kama Itachi	
192:$5C7B	216:$7030	12	1ツ目ゴロシ	Cyclops Bane	
192:$5C83	216:$703D	12	ドレインバスター	Drain Slayer	
192:$5C8C	216:$704A	11	火迅風魔刀	Kajin Fuuma	
192:$5C97	216:$7056	13	秘剣カブラステギ	Kabura Sutegi	
192:$5CA2	216:$7064	11	マムルの剣	Mamel Sword	
192:$5CA9	216:$7070	10	にょいぼう	Power Pole	
192:$5CAF	216:$707B	16	セルアーマーの剣	Cell Armor Sword	
192:$5CB9	216:$708C	15	つかいすての剣	Break-Off Blade	
192:$5CC2	216:$709C	13	木づち	Wooden Mallet	
192:$5CC7	216:$70AA	12	スパークソード	Jagged Sword	
192:$5CCF	216:$70B7	13	回復の剣	Healing Sword	
192:$5CD7	216:$70C5	10	オオカブトの斧	Beetle Axe	
192:$5CE0	216:$70D0	12	百鬼の剣	Demon Slayer	
192:$5CE8	216:$70DD	10	妖光のヤリ	Aura Spear	
192:$5CF0	216:$70E8	14	ブフーの包丁	Bufu's Cleaver	
192:$5CF9	216:$70F7	9	こんとんの斧	Chaos Axe	
192:$5D01	216:$7101	11	たましいのカマ	Soul Sickle	
192:$5D09	216:$710D	12	斬毒剣	Sky Splitter	
192:$5D10	216:$711A	14	三日月刀	Crescent Blade	
192:$5D19	216:$7129	12	風魔刀	Fuuma Katana	
192:$5D20	216:$7136	14	ひだまりの剣	Hidamari Sword	
192:$5D28	216:$7145	16	ハラモチの盾	Shield of Sating	
192:$5D30	216:$7156	13	有{F174=明}甲の盾	Bronze Shield	
192:$5D3A	216:$7164	13	木甲の盾	Wooden Shield	
192:$5D42	216:$7172	11	鉄甲の盾	Iron Shield	
192:$5D4A	216:$717E	13	ドラゴンシールド	Dragon Shield	
192:$5D53	216:$718C	12	風魔の盾	Fuuma Shield	
192:$5D5B	216:$7199	14	バトルカウンター	Counter Shield	
192:$5D64	216:$71A8	12	重装の盾	Heavy Shield	
192:$5D6C	216:$71B5	11	やまびこの盾	Echo Shield	
192:$5D74	216:$71C1	15	見切りの盾	Watchful Shield	
192:$5D7D	216:$71D1	12	百鬼の盾	Demon Shield	
192:$5D85	216:$71DE	16	つかいすての盾	Break-Off Shield	
192:$5D8E	216:$71EF	12	地雷ナバリの盾	Blast Shield	
192:$5D99	216:$71FC	13	トドの盾	Walrus Shield	
192:$5D9F	216:$720A	11	ラセン風魔の盾	Rasen Fuuma	
192:$5DAA	216:$7216	12	マムルの盾	Mamel Shield	
192:$5DB1	216:$7223	14	装甲カブラサライ	Kabura's Guard	
192:$5DBC	216:$7232	12	みかわしの盾	Dodge Shield	
192:$5DC4	216:$723F	14	はねかえしの盾	Reflect Shield	
192:$5DCD	216:$724E	11	のろいよけの盾	Holy Shield	
192:$5DD6	216:$725A	15	カラクロイドの盾	Traproid Shield	
192:$5DE0	216:$726A	13	ガマラの盾	Froggo Shield	
192:$5DE7	216:$7278	12	しあわせの盾	Happy Shield	
192:$5DEF	216:$7285	12	パワーシールド	Power Shield	
192:$5DF7	216:$7292	14	サトリの盾	Nirvana Shield	
192:$5DFE	216:$72A1	12	プリズムの盾	Prism Shield	
192:$5E06	216:$72AE	13	オオカブトの盾	Beetle Shield	
192:$5E0F	216:$72BC	13	けしんの盾	Keshin Shield	
192:$5E16	216:$72CA	15	よび2	Unused Shield 2	
192:$5E1A	216:$72DA	18	つうかの腕輪	Waterwalk Bracelet	
192:$5E23	216:$72ED	18	ワナしの腕輪	Trapper's Bracelet	
192:$5E2C	216:$7300	16	回復の腕輪	Healing Bracelet	
192:$5E36	216:$7311	16	つうこんの腕輪	Dreaded Bracelet	
192:$5E40	216:$7322	19	のろいよけの腕輪	Cursebreak Bracelet	
192:$5E4B	216:$7336	21	えんとうの腕輪	Far-throwing Bracelet	
192:$5E55	216:$734C	20	たれながしの腕輪	Item-losing Bracelet	
192:$5E60	216:$7361	20	とうしの腕輪	Clairvoyant Bracelet	
192:$5E69	216:$7376	17	こんらんよけの腕輪	Focusing Bracelet	
192:$5E75	216:$7388	17	ちからの腕輪	Strength Bracelet	
192:$5E7E	216:$739A	16	たかとびの腕輪	Leaping Bracelet	
192:$5E88	216:$73AB	18	ハラヘラズの腕輪	No Hunger Bracelet	
192:$5E93	216:$73BE	15	ハラヘリの腕輪	Hunger Bracelet	
192:$5E9D	216:$73CE	15	よくみえの腕輪	Vision Bracelet	
192:$5EA7	216:$73DE	17	ドレインよけの腕輪	No Drain Bracelet	
192:$5EB3	216:$73F0	14	めざましの腕輪	Alarm Bracelet	
192:$5EBD	216:$73FF	13	まがりの腕輪	Bend Bracelet	
192:$5EC6	216:$740D	19	かみひとえの腕輪	Paper Thin Bracelet	
192:$5ED1	216:$7421	17	バクハツの腕輪	Blasting Bracelet	
192:$5EDB	216:$7433	16	あたらずの腕輪	Bad-aim Bracelet	
192:$5EE5	216:$7444	18	ワナあての腕輪	Trap Seek Bracelet	
192:$5EEF	216:$7457	17	きょうだの腕輪	Critical Bracelet	
192:$5EF9	216:$7469	19	ノーコンの腕輪	No Control Bracelet	
192:$5F03	216:$747D	18	よわらずの腕輪	Cleansing Bracelet	
192:$5F0D	216:$7490	15	がんじょうな腕輪	Sturdy Bracelet	
